property_id,user_id,rent_approval_date,block,street_name,building,postal,town,flat_type,monthly_rent,latitude,longtitude,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing,is_visible,is_approved,property_name,property_description,created_at,gender,approval_document_url
6496,1,2021-10-27 15:27:23,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,2700,1.398048415,103.9034765,3,117.9405232,22.89289489,2023-01-22,7,partially furnished,flexible,yes,1,1,"5-ROOM @ NIL, ONLY $2700/month",Interested individuals can contact me!,2021-10-27 11:27:23,mixed,approval_letter.pdf
6497,1,2021-12-19 10:58:25,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,2050,1.398048415,103.9034765,3,121.5904465,16.85987723,2023-04-18,12,not furnished,3 years,yes,1,1,"5-ROOM @ NIL, ONLY $2050/month",Interested individuals can contact me!,2021-12-19 06:58:25,male,approval_letter.pdf
6498,1,2022-07-17 11:07:07,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,3400,1.398048415,103.9034765,3,115.4641356,29.44637294,2023-12-28,13,partially furnished,short term,yes,1,1,"5-ROOM @ NIL, ONLY $3400/month",Interested individuals can contact me!,2022-07-17 07:07:07,mixed,approval_letter.pdf
6499,1,2022-10-13 02:25:16,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,3400,1.398048415,103.9034765,3,121.609819,27.95826872,2023-02-04,14,partially furnished,2 years,yes,1,1,"5-ROOM @ NIL, ONLY $3400/month",Interested individuals can contact me!,2022-10-12 22:25:16,female,approval_letter.pdf
6500,1,2022-12-03 02:13:48,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,3200,1.398048415,103.9034765,3,114.4094948,27.96970659,2023-12-07,10,fully furnished,2 years,no,1,1,"5-ROOM @ NIL, ONLY $3200/month",Interested individuals can contact me!,2022-12-02 22:13:48,female,approval_letter.pdf
6501,1,2023-01-13 10:09:43,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,4-ROOM,3400,1.398048415,103.9034765,3,100.8222078,33.72272909,2023-06-11,4,not furnished,short term,no,1,1,"4-ROOM @ NIL, ONLY $3400/month",Interested individuals can contact me!,2023-01-13 06:09:43,female,approval_letter.pdf
6502,1,2023-03-25 21:38:47,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,4-ROOM,2000,1.398048415,103.9034765,3,102.8726073,19.44152144,2023-04-10,8,partially furnished,1 year,yes,1,1,"4-ROOM @ NIL, ONLY $2000/month",Interested individuals can contact me!,2023-03-25 17:38:47,female,approval_letter.pdf
6503,1,2023-04-26 03:55:00,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,4-ROOM,2500,1.398048415,103.9034765,3,95.00408066,26.31465915,2023-04-09,13,not furnished,2 years,yes,1,1,"4-ROOM @ NIL, ONLY $2500/month",Interested individuals can contact me!,2023-04-25 23:55:00,female,approval_letter.pdf
6504,1,2023-05-13 11:16:05,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,2800,1.398048415,103.9034765,3,126.9030894,22.06408065,2023-12-24,5,fully furnished,short term,yes,1,1,"5-ROOM @ NIL, ONLY $2800/month",Interested individuals can contact me!,2023-05-13 07:16:05,male,approval_letter.pdf
6505,1,2023-06-17 05:05:25,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,5-ROOM,3600,1.398048415,103.9034765,3,115.2380371,31.23968518,2023-03-25,14,not furnished,flexible,yes,1,1,"5-ROOM @ NIL, ONLY $3600/month",Interested individuals can contact me!,2023-06-17 01:05:25,mixed,approval_letter.pdf
6506,1,2023-06-11 22:53:43,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,4-ROOM,3000,1.398048415,103.9034765,3,105.5761539,28.41550757,2023-08-18,9,fully furnished,short term,no,1,1,"4-ROOM @ NIL, ONLY $3000/month",Interested individuals can contact me!,2023-06-11 18:53:43,female,approval_letter.pdf
6507,1,2023-07-22 13:15:07,203B,PUNGGOL FIELD,NIL,822203,PUNGGOL,4-ROOM,2400,1.398048415,103.9034765,3,98.30364093,24.41415168,2023-08-14,10,not furnished,3 years,no,1,1,"4-ROOM @ NIL, ONLY $2400/month",Interested individuals can contact me!,2023-07-22 09:15:07,mixed,approval_letter.pdf
6508,1,2021-04-05 04:00:21,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,3-ROOM,1700,1.393419817,103.8733199,2,62.9939996,26.98669732,2008-03-16,13,partially furnished,flexible,yes,1,1,"3-ROOM @ FERNVALE CREST, ONLY $1700/month",Interested individuals can contact me!,2021-04-05 00:00:21,male,approval_letter.pdf
6509,1,2021-05-04 02:19:16,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,2-ROOM,1400,1.393419817,103.8733199,1,46.37848136,30.18641316,2008-02-09,9,partially furnished,flexible,no,1,1,"2-ROOM @ FERNVALE CREST, ONLY $1400/month",Interested individuals can contact me!,2021-05-03 22:19:16,male,approval_letter.pdf
6510,1,2021-07-18 14:49:16,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,2-ROOM,1400,1.393419817,103.8733199,1,46.63333377,30.02144361,2008-01-15,6,not furnished,2 years,no,1,1,"2-ROOM @ FERNVALE CREST, ONLY $1400/month",Interested individuals can contact me!,2021-07-18 10:49:16,male,approval_letter.pdf
6511,1,2021-10-22 22:35:10,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,3-ROOM,2200,1.393419817,103.8733199,2,63.49367624,34.64911989,2008-09-15,14,partially furnished,1 year,no,1,1,"3-ROOM @ FERNVALE CREST, ONLY $2200/month",Interested individuals can contact me!,2021-10-22 18:35:10,female,approval_letter.pdf
6512,1,2022-06-23 03:26:32,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,3-ROOM,2500,1.393419817,103.8733199,2,61.88364606,40.39839536,2008-02-26,3,fully furnished,1 year,no,1,1,"3-ROOM @ FERNVALE CREST, ONLY $2500/month",Interested individuals can contact me!,2022-06-22 23:26:32,male,approval_letter.pdf
6513,1,2023-06-25 19:11:26,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,3-ROOM,3000,1.393419817,103.8733199,2,62.05682476,48.34278924,2008-10-18,5,partially furnished,2 years,no,1,1,"3-ROOM @ FERNVALE CREST, ONLY $3000/month",Interested individuals can contact me!,2023-06-25 15:11:26,male,approval_letter.pdf
6514,1,2023-06-07 13:26:39,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,3-ROOM,2750,1.393419817,103.8733199,2,63.69152055,43.17686211,2008-03-04,3,fully furnished,3 years,no,1,1,"3-ROOM @ FERNVALE CREST, ONLY $2750/month",Interested individuals can contact me!,2023-06-07 09:26:39,female,approval_letter.pdf
6515,1,2023-07-05 14:54:55,448B,SENGKANG WEST WAY,FERNVALE CREST,792448,SENGKANG,2-ROOM,2000,1.393419817,103.8733199,1,46.30337578,43.19339501,2008-04-25,15,partially furnished,flexible,yes,1,1,"2-ROOM @ FERNVALE CREST, ONLY $2000/month",Interested individuals can contact me!,2023-07-05 10:54:55,mixed,approval_letter.pdf
6516,1,2021-04-10 18:57:01,170A,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,821170,PUNGGOL,4-ROOM,2050,1.393560948,103.9148607,3,98.91724778,20.72439383,2008-03-03,11,not furnished,1 year,yes,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $2050/month",Interested individuals can contact me!,2021-04-10 14:57:01,male,approval_letter.pdf
6517,1,2021-09-25 11:52:50,170A,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,821170,PUNGGOL,4-ROOM,2150,1.393560948,103.9148607,3,97.35804518,22.08343436,2008-07-09,15,not furnished,flexible,no,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $2150/month",Interested individuals can contact me!,2021-09-25 07:52:50,mixed,approval_letter.pdf
6518,1,2021-11-20 17:56:33,170A,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,821170,PUNGGOL,4-ROOM,2000,1.393560948,103.9148607,3,104.3289848,19.17012807,2008-05-14,15,partially furnished,1 year,no,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $2000/month",Interested individuals can contact me!,2021-11-20 13:56:33,male,approval_letter.pdf
6519,1,2023-01-23 06:47:12,170A,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,821170,PUNGGOL,4-ROOM,1800,1.393560948,103.9148607,3,101.7687816,17.68715289,2008-07-28,12,partially furnished,3 years,yes,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $1800/month",Interested individuals can contact me!,2023-01-23 02:47:12,mixed,approval_letter.pdf
6520,1,2021-04-18 16:22:13,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,2700,1.403745404,103.9003189,3,99.23909374,27.20701992,1982-08-28,15,partially furnished,short term,no,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $2700/month",Interested individuals can contact me!,2021-04-18 12:22:13,mixed,approval_letter.pdf
6521,1,2021-11-04 06:56:45,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,2800,1.403745404,103.9003189,3,99.30384976,28.19628853,1982-02-26,10,fully furnished,2 years,no,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $2800/month",Interested individuals can contact me!,2021-11-04 02:56:45,male,approval_letter.pdf
6522,1,2022-07-06 22:31:34,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,3200,1.403745404,103.9003189,3,97.95478531,32.66813346,1982-11-25,6,fully furnished,short term,no,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $3200/month",Interested individuals can contact me!,2022-07-06 18:31:34,mixed,approval_letter.pdf
6523,1,2022-07-06 08:32:21,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,2150,1.403745404,103.9003189,3,100.2477815,21.44685864,1982-11-14,5,fully furnished,3 years,no,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $2150/month",Interested individuals can contact me!,2022-07-06 04:32:21,male,approval_letter.pdf
6524,1,2023-05-20 17:56:32,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,3300,1.403745404,103.9003189,3,95.89632288,34.4121641,1982-11-20,12,not furnished,1 year,yes,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $3300/month",Interested individuals can contact me!,2023-05-20 13:56:32,female,approval_letter.pdf
6525,1,2023-08-16 18:38:19,271A,PUNGGOL WALK,PUNGGOL RESIDENCES,821271,PUNGGOL,4-ROOM,3950,1.403745404,103.9003189,3,104.1604318,37.92226983,1982-11-10,11,fully furnished,short term,no,1,1,"4-ROOM @ PUNGGOL RESIDENCES, ONLY $3950/month",Interested individuals can contact me!,2023-08-16 14:38:19,male,approval_letter.pdf
6526,1,2021-04-18 12:37:20,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,5-ROOM,2000,1.384767061,103.8959578,3,123.4972089,16.19469798,2010-04-01,15,partially furnished,short term,no,1,1,"5-ROOM @ COMPASSVALE ARCADIA, ONLY $2000/month",Interested individuals can contact me!,2021-04-18 08:37:20,mixed,approval_letter.pdf
6527,1,2021-06-20 14:53:24,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,5-ROOM,2600,1.384767061,103.8959578,3,120.5013007,21.57653059,2010-08-22,3,partially furnished,2 years,yes,1,1,"5-ROOM @ COMPASSVALE ARCADIA, ONLY $2600/month",Interested individuals can contact me!,2021-06-20 10:53:24,female,approval_letter.pdf
6528,1,2021-08-01 02:45:07,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,2300,1.384767061,103.8959578,3,97.49224713,23.59161952,2010-11-27,15,fully furnished,short term,yes,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $2300/month",Interested individuals can contact me!,2021-07-31 22:45:07,female,approval_letter.pdf
6529,1,2021-11-19 04:19:22,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,2200,1.384767061,103.8959578,3,101.4597569,21.68347398,2010-08-25,9,partially furnished,3 years,no,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $2200/month",Interested individuals can contact me!,2021-11-19 00:19:22,male,approval_letter.pdf
6530,1,2021-12-09 00:51:05,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,2150,1.384767061,103.8959578,3,100.4963139,21.39381951,2010-11-01,13,partially furnished,3 years,no,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $2150/month",Interested individuals can contact me!,2021-12-08 20:51:05,female,approval_letter.pdf
6531,1,2022-11-04 19:30:16,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,3500,1.384767061,103.8959578,3,100.9329884,34.67647254,2010-04-12,8,partially furnished,2 years,no,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $3500/month",Interested individuals can contact me!,2022-11-04 15:30:16,male,approval_letter.pdf
6532,1,2023-01-22 19:20:54,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,3200,1.384767061,103.8959578,3,99.07938706,32.29733343,2010-03-15,8,not furnished,short term,yes,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $3200/month",Interested individuals can contact me!,2023-01-22 15:20:54,mixed,approval_letter.pdf
6533,1,2023-03-26 03:17:20,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,4-ROOM,3800,1.384767061,103.8959578,3,98.08337041,38.7425512,2010-04-26,15,partially furnished,short term,no,1,1,"4-ROOM @ COMPASSVALE ARCADIA, ONLY $3800/month",Interested individuals can contact me!,2023-03-25 23:17:20,male,approval_letter.pdf
6534,1,2023-03-26 17:52:50,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,5-ROOM,3200,1.384767061,103.8959578,3,122.0781196,26.21272354,2010-12-04,3,not furnished,flexible,no,1,1,"5-ROOM @ COMPASSVALE ARCADIA, ONLY $3200/month",Interested individuals can contact me!,2023-03-26 13:52:50,male,approval_letter.pdf
6535,1,2023-07-19 10:43:15,268C,COMPASSVALE LINK,COMPASSVALE ARCADIA,543268,SENGKANG,5-ROOM,3850,1.384767061,103.8959578,3,121.0054669,31.81674431,2010-06-25,6,partially furnished,flexible,no,1,1,"5-ROOM @ COMPASSVALE ARCADIA, ONLY $3850/month",Interested individuals can contact me!,2023-07-19 06:43:15,mixed,approval_letter.pdf
6536,1,2021-04-09 16:04:54,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1800,1.389533169,103.9013954,3,101.6376836,17.70996678,1991-04-12,15,not furnished,flexible,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1800/month",Interested individuals can contact me!,2021-04-09 12:04:54,male,approval_letter.pdf
6537,1,2021-04-22 09:34:45,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1900,1.389533169,103.9013954,3,100.9117139,18.82833942,1991-04-09,6,partially furnished,3 years,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1900/month",Interested individuals can contact me!,2021-04-22 05:34:45,mixed,approval_letter.pdf
6538,1,2021-05-02 00:30:57,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,5-ROOM,1800,1.389533169,103.9013954,3,122.0362905,14.74971087,1991-12-27,7,not furnished,3 years,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $1800/month",Interested individuals can contact me!,2021-05-01 20:30:57,female,approval_letter.pdf
6539,1,2021-08-19 18:38:46,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,5-ROOM,2100,1.389533169,103.9013954,3,111.5731215,18.82173745,1991-02-27,11,fully furnished,1 year,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2100/month",Interested individuals can contact me!,2021-08-19 14:38:46,mixed,approval_letter.pdf
6540,1,2021-09-15 23:08:07,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1800,1.389533169,103.9013954,3,100.2320666,17.95832473,1991-08-18,5,partially furnished,short term,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1800/month",Interested individuals can contact me!,2021-09-15 19:08:07,male,approval_letter.pdf
6541,1,2021-09-05 09:30:51,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1600,1.389533169,103.9013954,3,99.69171467,16.04947819,1991-06-23,9,not furnished,2 years,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1600/month",Interested individuals can contact me!,2021-09-05 05:30:51,male,approval_letter.pdf
6542,1,2021-12-14 01:08:13,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1900,1.389533169,103.9013954,3,98.02283353,19.3832389,1991-05-05,3,not furnished,1 year,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1900/month",Interested individuals can contact me!,2021-12-13 21:08:13,male,approval_letter.pdf
6543,1,2021-12-26 20:05:56,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,2050,1.389533169,103.9013954,3,95.93410886,21.36883351,1991-01-28,14,partially furnished,2 years,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2050/month",Interested individuals can contact me!,2021-12-26 16:05:56,male,approval_letter.pdf
6544,1,2022-01-10 06:18:12,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,2050,1.389533169,103.9013954,3,104.0338129,19.70513186,1991-12-28,5,not furnished,2 years,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2050/month",Interested individuals can contact me!,2022-01-10 02:18:12,female,approval_letter.pdf
6545,1,2022-04-06 20:06:55,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,1800,1.389533169,103.9013954,3,99.07085332,18.16881494,1991-09-13,4,not furnished,3 years,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $1800/month",Interested individuals can contact me!,2022-04-06 16:06:55,female,approval_letter.pdf
6546,1,2022-06-26 15:45:30,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,5-ROOM,2300,1.389533169,103.9013954,3,118.5337203,19.40376118,1991-07-05,5,fully furnished,2 years,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2300/month",Interested individuals can contact me!,2022-06-26 11:45:30,mixed,approval_letter.pdf
6547,1,2022-07-20 18:20:48,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,3000,1.389533169,103.9013954,3,100.7024548,29.79073357,1991-08-23,13,fully furnished,1 year,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $3000/month",Interested individuals can contact me!,2022-07-20 14:20:48,male,approval_letter.pdf
6548,1,2022-09-23 15:09:13,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,2000,1.389533169,103.9013954,3,96.20023476,20.78997006,1991-05-20,15,fully furnished,2 years,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2000/month",Interested individuals can contact me!,2022-09-23 11:09:13,male,approval_letter.pdf
6549,1,2022-09-10 23:22:15,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,2100,1.389533169,103.9013954,3,94.06192687,22.32571743,1991-02-18,2,partially furnished,1 year,yes,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $2100/month",Interested individuals can contact me!,2022-09-10 19:22:15,female,approval_letter.pdf
6550,1,2022-09-26 20:08:23,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,3300,1.389533169,103.9013954,3,105.5182146,31.27422134,1991-10-24,3,not furnished,short term,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $3300/month",Interested individuals can contact me!,2022-09-26 16:08:23,female,approval_letter.pdf
6551,1,2022-11-24 06:19:31,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,5-ROOM,2400,1.389533169,103.9013954,3,118.687947,20.22109288,1991-01-18,11,not furnished,1 year,no,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2400/month",Interested individuals can contact me!,2022-11-24 02:19:31,female,approval_letter.pdf
6552,1,2022-12-03 00:37:39,231,COMPASSVALE WALK,COMPASSVALE PLAINS,540231,SENGKANG,4-ROOM,3700,1.389533169,103.9013954,3,93.74596147,39.46836687,1991-12-02,13,fully furnished,2 years,no,1,1,"4-ROOM @ COMPASSVALE PLAINS, ONLY $3700/month",Interested individuals can contact me!,2022-12-02 20:37:39,mixed,approval_letter.pdf
6553,1,2021-04-07 05:45:54,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,1750,1.390555878,103.900838,3,119.728706,14.6163778,1979-07-23,4,partially furnished,flexible,no,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $1750/month",Interested individuals can contact me!,2021-04-07 01:45:54,mixed,approval_letter.pdf
6554,1,2021-05-28 15:14:26,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,2300,1.390555878,103.900838,3,128.1467619,17.94817103,1979-04-27,9,partially furnished,3 years,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2300/month",Interested individuals can contact me!,2021-05-28 11:14:26,male,approval_letter.pdf
6555,1,2021-06-12 10:02:31,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,2400,1.390555878,103.900838,3,116.1893232,20.65594268,1979-06-09,11,not furnished,1 year,no,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2400/month",Interested individuals can contact me!,2021-06-12 06:02:31,mixed,approval_letter.pdf
6556,1,2022-06-22 21:44:48,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,2500,1.390555878,103.900838,3,118.3800174,21.11842906,1979-03-20,5,not furnished,2 years,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2500/month",Interested individuals can contact me!,2022-06-22 17:44:48,mixed,approval_letter.pdf
6557,1,2023-03-03 10:18:39,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,2900,1.390555878,103.900838,3,123.0700753,23.56381105,1979-02-04,5,fully furnished,flexible,no,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2900/month",Interested individuals can contact me!,2023-03-03 06:18:39,mixed,approval_letter.pdf
6558,1,2023-05-24 09:33:19,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,2500,1.390555878,103.900838,3,122.1725941,20.46285436,1979-10-18,11,fully furnished,flexible,yes,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $2500/month",Interested individuals can contact me!,2023-05-24 05:33:19,male,approval_letter.pdf
6559,1,2023-06-25 15:29:47,232,COMPASSVALE WALK,COMPASSVALE PLAINS,540232,SENGKANG,5-ROOM,3800,1.390555878,103.900838,3,124.3628667,30.55574465,1979-03-20,2,fully furnished,flexible,no,1,1,"5-ROOM @ COMPASSVALE PLAINS, ONLY $3800/month",Interested individuals can contact me!,2023-06-25 11:29:47,male,approval_letter.pdf
6560,1,2021-04-14 14:48:10,169C,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,823169,PUNGGOL,4-ROOM,1950,1.393621092,103.9142236,3,100.2981406,19.4420354,1988-04-06,15,not furnished,3 years,no,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $1950/month",Interested individuals can contact me!,2021-04-14 10:48:10,mixed,approval_letter.pdf
6561,1,2021-11-11 15:54:10,169C,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,823169,PUNGGOL,4-ROOM,2100,1.393621092,103.9142236,3,103.8410874,20.22320886,1988-12-06,14,fully furnished,1 year,no,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $2100/month",Interested individuals can contact me!,2021-11-11 11:54:10,male,approval_letter.pdf
6562,1,2021-12-05 21:58:43,169C,PUNGGOL FIELD,THE NAUTILUS @ PUNGGOL,823169,PUNGGOL,4-ROOM,2100,1.393621092,103.9142236,3,101.2324712,20.74433209,1988-02-16,6,partially furnished,3 years,yes,1,1,"4-ROOM @ THE NAUTILUS @ PUNGGOL, ONLY $2100/month",Interested individuals can contact me!,2021-12-05 17:58:43,female,approval_letter.pdf
