,property_id,rent_approval_date,town,block,street_name,flat_type,monthly_rent,postal,latitude,longitude,building,number_of_bedrooms,floorsize,price_per_square_metre,year_built,floor_level,furnishing,lease_term,negotiable_pricing
8261,8262,2022-10-02,SENGKANG,240,COMPASSVALE WALK,5-ROOM,2000,540240,1.390751,103.897947,COMPASSVALE PLAINS,3,118.17213,16.924464,2000,4,partially furnished,3 years,no
8262,8263,2023-04-03,SENGKANG,240,COMPASSVALE WALK,4-ROOM,3700,540240,1.390751,103.897947,COMPASSVALE PLAINS,3,101.454431,36.469575,2000,5,fully furnished,3 years,no
8263,8264,2021-10-13,CHOA CHU KANG,134,TECK WHYE LANE,EXECUTIVE,2400,680134,1.380266,103.750957,HDB-CHOA CHU KANG,3,151.714123,15.819226,1995,14,fully furnished,1 year,no
8264,8265,2022-10-02,CHOA CHU KANG,134,TECK WHYE LANE,EXECUTIVE,3000,680134,1.380266,103.750957,HDB-CHOA CHU KANG,3,148.529201,20.198048,1995,13,fully furnished,short term,yes
8265,8266,2021-10-10,CHOA CHU KANG,116,TECK WHYE LANE,4-ROOM,2700,680116,1.378982,103.751779,HDB-CHOA CHU KANG,3,103.735103,26.027834,2015,5,not furnished,2 years,yes
8266,8267,2021-10-08,SEMBAWANG,592C,MONTREAL LINK,4-ROOM,1500,753592,1.450939,103.828071,MONTREAL VILLE,3,99.825313,15.026249,2000,12,partially furnished,short term,yes
8267,8268,2021-11-27,SEMBAWANG,592C,MONTREAL LINK,4-ROOM,2150,753592,1.450939,103.828071,MONTREAL VILLE,3,97.891755,21.963035,2000,8,not furnished,1 year,yes
8268,8269,2021-12-11,SEMBAWANG,592C,MONTREAL LINK,4-ROOM,2100,753592,1.450939,103.828071,MONTREAL VILLE,3,100.047738,20.98998,2000,11,partially furnished,1 year,no
8269,8270,2023-05-17,SEMBAWANG,592C,MONTREAL LINK,4-ROOM,3500,753592,1.450939,103.828071,MONTREAL VILLE,3,103.150509,33.931001,2000,15,partially furnished,2 years,no
8270,8271,2021-10-24,TOA PAYOH,243,KIM KEAT LINK,5-ROOM,1500,310243,1.330241,103.856533,HDB-TOA PAYOH,3,120.666629,12.430943,2014,2,fully furnished,1 year,yes
8271,8272,2022-02-24,TOA PAYOH,243,KIM KEAT LINK,5-ROOM,2500,310243,1.330241,103.856533,HDB-TOA PAYOH,3,115.723437,21.60323,2014,7,fully furnished,short term,yes
8272,8273,2023-04-24,TOA PAYOH,243,KIM KEAT LINK,5-ROOM,2700,310243,1.330241,103.856533,HDB-TOA PAYOH,3,116.53,23.169999,2014,10,not furnished,flexible,no
8273,8274,2021-10-23,PUNGGOL,260A,PUNGGOL WAY,5-ROOM,2888,821260,1.404797,103.896616,PUNGGOL TOPAZ,3,115.950438,24.907194,2016,12,partially furnished,2 years,no
8274,8275,2021-12-07,PUNGGOL,260A,PUNGGOL WAY,5-ROOM,2600,821260,1.404797,103.896616,PUNGGOL TOPAZ,3,121.434092,21.410791,2016,3,partially furnished,flexible,no
8275,8276,2021-10-19,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2300,531987,1.379888,103.878385,BUANGKOK VALE,3,93.943681,24.482754,2012,12,not furnished,flexible,yes
8276,8277,2021-12-19,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2000,531987,1.379888,103.878385,BUANGKOK VALE,3,99.518865,20.096692,2012,14,partially furnished,2 years,yes
8277,8278,2022-01-28,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2200,531987,1.379888,103.878385,BUANGKOK VALE,3,98.583354,22.316141,2012,6,partially furnished,short term,yes
8278,8279,2022-06-10,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2500,531987,1.379888,103.878385,BUANGKOK VALE,3,99.84422,25.039006,2012,7,fully furnished,short term,no
8279,8280,2022-08-15,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2800,531987,1.379888,103.878385,BUANGKOK VALE,3,97.113766,28.832164,2012,5,partially furnished,flexible,no
8280,8281,2022-12-18,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,2200,531987,1.379888,103.878385,BUANGKOK VALE,3,103.366999,21.283389,2012,7,not furnished,1 year,no
8281,8282,2023-04-20,HOUGANG,987A,BUANGKOK GREEN,4-ROOM,3500,531987,1.379888,103.878385,BUANGKOK VALE,3,101.26223,34.563726,2012,8,partially furnished,2 years,no
8282,8283,2021-10-23,WOODLANDS,118,MARSILING RISE,5-ROOM,2100,730118,1.438484,103.780381,HDB-WOODLANDS,3,120.381339,17.444564,1989,8,not furnished,3 years,no
8283,8284,2022-10-22,WOODLANDS,118,MARSILING RISE,EXECUTIVE,1500,730118,1.438484,103.780381,HDB-WOODLANDS,3,146.59227,10.232463,1989,14,fully furnished,short term,yes
8284,8285,2022-10-03,WOODLANDS,118,MARSILING RISE,5-ROOM,2800,730118,1.438484,103.780381,HDB-WOODLANDS,3,120.096717,23.314542,1989,10,fully furnished,2 years,yes
8285,8286,2023-03-19,WOODLANDS,118,MARSILING RISE,EXECUTIVE,3750,730118,1.438484,103.780381,HDB-WOODLANDS,3,153.149349,24.485902,1989,12,partially furnished,flexible,no
8286,8287,2021-11-21,PUNGGOL,224C,SUMANG LANE,2-ROOM,2000,823224,1.401623,103.89398,MATILDA EDGE,1,36.373024,54.985805,1978,6,fully furnished,3 years,no
8287,8288,2022-10-27,PUNGGOL,224C,SUMANG LANE,2-ROOM,2400,823224,1.401623,103.89398,MATILDA EDGE,1,46.319758,51.813742,1978,10,partially furnished,2 years,yes
8288,8289,2022-10-25,PUNGGOL,224C,SUMANG LANE,3-ROOM,3000,823224,1.401623,103.89398,MATILDA EDGE,2,64.744139,46.33624,1978,7,partially furnished,flexible,yes
8289,8290,2023-02-01,PUNGGOL,224C,SUMANG LANE,4-ROOM,3300,823224,1.401623,103.89398,MATILDA EDGE,3,97.459623,33.860176,1978,5,fully furnished,3 years,no
8290,8291,2023-04-15,PUNGGOL,224C,SUMANG LANE,3-ROOM,3100,823224,1.401623,103.89398,MATILDA EDGE,2,63.641529,48.710332,1978,7,not furnished,flexible,no
8291,8292,2021-11-20,WOODLANDS,783B,WOODLANDS RISE,4-ROOM,2600,732783,1.447007,103.803806,WOODLANDS PASTURE I,3,98.069424,26.511831,1992,2,fully furnished,2 years,no
8292,8293,2021-11-20,PUNGGOL,226A,SUMANG LANE,5-ROOM,2700,821226,1.402728,103.893101,THE VERANDAH @ MATILDA,3,118.077752,22.866289,2021,4,partially furnished,3 years,yes
8293,8294,2022-08-07,PUNGGOL,226A,SUMANG LANE,4-ROOM,2950,821226,1.402728,103.893101,THE VERANDAH @ MATILDA,3,104.452012,28.242635,2021,6,not furnished,3 years,no
8294,8295,2023-02-26,PUNGGOL,226A,SUMANG LANE,4-ROOM,4000,821226,1.402728,103.893101,THE VERANDAH @ MATILDA,3,101.807691,39.289762,2021,3,not furnished,flexible,yes
8295,8296,2021-11-07,CHOA CHU KANG,103,TECK WHYE LANE,4-ROOM,2100,680103,1.377131,103.753556,HDB-CHOA CHU KANG,3,100.662654,20.861759,2007,12,not furnished,flexible,no
8296,8297,2022-08-08,CHOA CHU KANG,103,TECK WHYE LANE,4-ROOM,2300,680103,1.377131,103.753556,HDB-CHOA CHU KANG,3,100.043429,22.990016,2007,14,fully furnished,flexible,no
8297,8298,2022-12-26,CHOA CHU KANG,103,TECK WHYE LANE,4-ROOM,3000,680103,1.377131,103.753556,HDB-CHOA CHU KANG,3,97.278517,30.839286,2007,8,partially furnished,short term,yes
8298,8299,2021-11-04,SENGKANG,405C,FERNVALE LANE,4-ROOM,1850,793405,1.389195,103.873437,FERN SPRING,3,100.169853,18.468631,1995,6,partially furnished,short term,yes
8299,8300,2022-06-18,SENGKANG,405C,FERNVALE LANE,4-ROOM,2800,793405,1.389195,103.873437,FERN SPRING,3,101.697923,27.532519,1995,12,not furnished,flexible,yes
8300,8301,2022-07-03,SENGKANG,405C,FERNVALE LANE,4-ROOM,2000,793405,1.389195,103.873437,FERN SPRING,3,95.297866,20.986829,1995,2,partially furnished,short term,no
8301,8302,2022-10-01,SENGKANG,405C,FERNVALE LANE,4-ROOM,1700,793405,1.389195,103.873437,FERN SPRING,3,95.144942,17.867476,1995,9,fully furnished,short term,no
8302,8303,2022-10-07,SENGKANG,405C,FERNVALE LANE,4-ROOM,3000,793405,1.389195,103.873437,FERN SPRING,3,98.274658,30.52669,1995,2,not furnished,short term,yes
8303,8304,2021-11-16,PUNGGOL,312B,SUMANG LINK,4-ROOM,1900,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,101.090692,18.795004,1982,5,fully furnished,2 years,no
8304,8305,2022-01-17,PUNGGOL,312B,SUMANG LINK,4-ROOM,3100,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,103.156214,30.05151,1982,15,not furnished,short term,no
8305,8306,2022-04-06,PUNGGOL,312B,SUMANG LINK,4-ROOM,2900,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,104.510348,27.748448,1982,5,not furnished,3 years,yes
8306,8307,2022-06-22,PUNGGOL,312B,SUMANG LINK,5-ROOM,3400,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,120.684256,28.172689,1982,8,fully furnished,short term,no
8307,8308,2022-07-19,PUNGGOL,312B,SUMANG LINK,4-ROOM,3200,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,99.910143,32.02878,1982,7,not furnished,2 years,no
8308,8309,2022-10-13,PUNGGOL,312B,SUMANG LINK,4-ROOM,2850,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,100.414212,28.382437,1982,13,not furnished,2 years,yes
8309,8310,2023-07-23,PUNGGOL,312B,SUMANG LINK,4-ROOM,3500,822312,1.411353,103.900615,PUNGGOL PARCVISTA,3,101.420851,34.509669,1982,7,not furnished,3 years,yes
8310,8311,2021-11-12,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,1500,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,45.551327,32.929886,1974,3,fully furnished,1 year,no
8311,8312,2022-09-14,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2500,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,36.516157,68.462846,1974,12,fully furnished,2 years,no
8312,8313,2022-10-04,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2000,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,36.409792,54.930278,1974,4,fully furnished,1 year,yes
8313,8314,2023-02-07,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2550,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,45.454761,56.099734,1974,6,not furnished,2 years,yes
8314,8315,2023-05-26,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2500,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,46.23127,54.075954,1974,6,fully furnished,short term,no
8315,8316,2023-06-11,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2500,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,36.008501,69.428049,1974,4,fully furnished,short term,yes
8316,8317,2023-08-01,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2300,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,36.133533,63.652784,1974,10,fully furnished,1 year,yes
8317,8318,2023-08-03,SEMBAWANG,115B,CANBERRA WALK,2-ROOM,2400,752115,1.446311,103.829417,EASTLACE @ CANBERRA,1,36.178213,66.338268,1974,15,fully furnished,flexible,no
8318,8319,2021-11-25,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2000,544302,1.388204,103.889719,ANCHORVALE COURT,3,148.778726,13.442782,1997,12,partially furnished,flexible,yes
8319,8320,2021-11-07,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2200,544302,1.388204,103.889719,ANCHORVALE COURT,3,146.371043,15.030295,1997,13,fully furnished,2 years,yes
8320,8321,2022-02-01,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2100,544302,1.388204,103.889719,ANCHORVALE COURT,3,150.486102,13.954777,1997,13,fully furnished,2 years,no
8321,8322,2022-03-12,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2400,544302,1.388204,103.889719,ANCHORVALE COURT,3,148.585447,16.152322,1997,12,partially furnished,3 years,no
8322,8323,2022-06-22,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2600,544302,1.388204,103.889719,ANCHORVALE COURT,3,152.16298,17.086942,1997,12,fully furnished,1 year,no
8323,8324,2023-01-10,SENGKANG,302D,ANCHORVALE LINK,EXECUTIVE,2325,544302,1.388204,103.889719,ANCHORVALE COURT,3,149.395124,15.562757,1997,15,fully furnished,short term,yes
8324,8325,2021-11-13,QUEENSTOWN,30,GHIM MOH LINK,2-ROOM,1850,272030,1.30882,103.783839,GHIM MOH EDGE,1,36.600921,50.545177,1977,7,fully furnished,3 years,yes
8325,8326,2022-08-18,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,4200,272030,1.30882,103.783839,GHIM MOH EDGE,3,97.463423,43.093089,1977,12,partially furnished,2 years,yes
8326,8327,2022-09-25,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,3200,272030,1.30882,103.783839,GHIM MOH EDGE,3,105.95954,30.200207,1977,6,not furnished,short term,no
8327,8328,2022-11-27,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,4800,272030,1.30882,103.783839,GHIM MOH EDGE,3,101.185502,47.437626,1977,15,fully furnished,short term,no
8328,8329,2023-02-19,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,5000,272030,1.30882,103.783839,GHIM MOH EDGE,3,101.135214,49.438764,1977,6,partially furnished,2 years,yes
8329,8330,2023-02-17,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,4600,272030,1.30882,103.783839,GHIM MOH EDGE,3,102.720478,44.781723,1977,8,not furnished,2 years,no
8330,8331,2023-02-17,QUEENSTOWN,30,GHIM MOH LINK,3-ROOM,3700,272030,1.30882,103.783839,GHIM MOH EDGE,2,61.878396,59.794698,1977,10,partially furnished,flexible,yes
8331,8332,2023-05-05,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,5000,272030,1.30882,103.783839,GHIM MOH EDGE,3,98.821079,50.596492,1977,14,partially furnished,1 year,no
8332,8333,2023-06-04,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,3500,272030,1.30882,103.783839,GHIM MOH EDGE,3,98.824269,35.416402,1977,14,partially furnished,2 years,yes
8333,8334,2023-06-01,QUEENSTOWN,30,GHIM MOH LINK,4-ROOM,5500,272030,1.30882,103.783839,GHIM MOH EDGE,3,100.148451,54.918473,1977,6,not furnished,flexible,no
8334,8335,2021-11-01,WOODLANDS,115,MARSILING RISE,EXECUTIVE,2300,730115,1.438281,103.780967,HDB-WOODLANDS,3,146.206971,15.731124,1997,14,fully furnished,1 year,yes
8335,8336,2023-06-23,WOODLANDS,115,MARSILING RISE,EXECUTIVE,5000,730115,1.438281,103.780967,HDB-WOODLANDS,3,152.111759,32.870569,1997,13,partially furnished,flexible,no
8336,8337,2021-11-03,KALLANG/WHAMPOA,466,CRAWFORD LANE,4-ROOM,2000,190466,1.305084,103.862599,CRAWFORD COURT,3,98.077813,20.391972,1977,4,partially furnished,1 year,yes
8337,8338,2022-12-04,KALLANG/WHAMPOA,466,CRAWFORD LANE,4-ROOM,2300,190466,1.305084,103.862599,CRAWFORD COURT,3,97.962667,23.478332,1977,11,not furnished,3 years,yes
8338,8339,2023-07-27,KALLANG/WHAMPOA,466,CRAWFORD LANE,4-ROOM,3500,190466,1.305084,103.862599,CRAWFORD COURT,3,97.77469,35.796585,1977,15,partially furnished,1 year,no
8339,8340,2021-12-12,BEDOK,113,LENGKONG TIGA,4-ROOM,2300,410113,1.323452,103.911905,HDB-KEMBANGAN ESTATE,3,102.954166,22.340038,1981,7,partially furnished,2 years,no
8340,8341,2021-12-16,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,3150,190461,1.305104,103.860869,CRAWFORD COURT,3,116.56775,27.022912,2003,5,not furnished,2 years,no
8341,8342,2022-02-27,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,2700,190461,1.305104,103.860869,CRAWFORD COURT,3,116.65349,23.145471,2003,8,fully furnished,short term,no
8342,8343,2022-03-18,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,3900,190461,1.305104,103.860869,CRAWFORD COURT,3,116.828175,33.382358,2003,2,fully furnished,short term,yes
8343,8344,2022-05-01,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,2800,190461,1.305104,103.860869,CRAWFORD COURT,3,116.295232,24.076654,2003,7,partially furnished,short term,yes
8344,8345,2022-09-12,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,3800,190461,1.305104,103.860869,CRAWFORD COURT,3,117.054678,32.463461,2003,6,not furnished,2 years,no
8345,8346,2022-11-15,KALLANG/WHAMPOA,461,CRAWFORD LANE,5-ROOM,3600,190461,1.305104,103.860869,CRAWFORD COURT,3,122.425141,29.405725,2003,8,fully furnished,1 year,no
8346,8347,2021-12-10,PUNGGOL,322A,SUMANG WALK,4-ROOM,2400,821322,1.411394,103.897032,PUNGGOL BAYVIEW,3,98.77629,24.297329,2011,11,fully furnished,flexible,no
8347,8348,2023-04-09,PUNGGOL,322A,SUMANG WALK,4-ROOM,3600,821322,1.411394,103.897032,PUNGGOL BAYVIEW,3,100.898242,35.679512,2011,15,partially furnished,3 years,no
8348,8349,2021-12-25,CHOA CHU KANG,141,TECK WHYE LANE,4-ROOM,1300,680141,1.380412,103.75258,HDB-CHOA CHU KANG,3,100.57063,12.926239,1978,15,partially furnished,2 years,no
8349,8350,2021-12-04,GEYLANG,123,PAYA LEBAR WAY,5-ROOM,2300,381123,1.322756,103.883235,HDB-GEYLANG,3,117.346256,19.600114,2022,11,not furnished,1 year,yes
8350,8351,2022-04-26,GEYLANG,123,PAYA LEBAR WAY,5-ROOM,2300,381123,1.322756,103.883235,HDB-GEYLANG,3,114.780538,20.03824,2022,4,partially furnished,flexible,yes
8351,8352,2022-06-02,GEYLANG,123,PAYA LEBAR WAY,5-ROOM,2400,381123,1.322756,103.883235,HDB-GEYLANG,3,125.877426,19.066167,2022,4,partially furnished,1 year,no
8352,8353,2023-04-20,GEYLANG,123,PAYA LEBAR WAY,5-ROOM,3500,381123,1.322756,103.883235,HDB-GEYLANG,3,124.745919,28.05703,2022,5,not furnished,3 years,no
8353,8354,2023-06-02,GEYLANG,123,PAYA LEBAR WAY,5-ROOM,2750,381123,1.322756,103.883235,HDB-GEYLANG,3,119.438995,23.024306,2022,9,partially furnished,2 years,yes
8354,8355,2021-12-04,SEMBAWANG,590B,MONTREAL LINK,4-ROOM,2000,752590,1.450086,103.827067,MONTREAL DALE,3,102.502319,19.511754,1995,8,fully furnished,2 years,yes
8355,8356,2022-01-03,SEMBAWANG,590B,MONTREAL LINK,4-ROOM,2000,752590,1.450086,103.827067,MONTREAL DALE,3,100.773671,19.846454,1995,10,partially furnished,3 years,yes
8356,8357,2022-07-27,SEMBAWANG,590B,MONTREAL LINK,3-ROOM,1700,752590,1.450086,103.827067,MONTREAL DALE,2,63.926403,26.593081,1995,7,fully furnished,2 years,yes
8357,8358,2022-09-27,SEMBAWANG,590B,MONTREAL LINK,4-ROOM,3500,752590,1.450086,103.827067,MONTREAL DALE,3,100.575587,34.799697,1995,5,partially furnished,1 year,no
8358,8359,2023-02-27,SEMBAWANG,590B,MONTREAL LINK,4-ROOM,3000,752590,1.450086,103.827067,MONTREAL DALE,3,102.311002,29.32236,1995,13,not furnished,flexible,yes
8359,8360,2023-07-13,SEMBAWANG,590B,MONTREAL LINK,4-ROOM,3400,752590,1.450086,103.827067,MONTREAL DALE,3,98.182053,34.629547,1995,2,partially furnished,flexible,yes
8360,8361,2021-12-18,BUKIT MERAH,54,LENGKOK BAHRU,4-ROOM,2800,150054,1.289136,103.813678,HDB-BUKIT MERAH,3,95.01482,29.469087,2021,12,partially furnished,2 years,yes
8361,8362,2021-12-25,BEDOK,106,LENGKONG TIGA,EXECUTIVE,3100,410106,1.325088,103.910009,KEMBANGAN GARDENS,3,154.439809,20.072545,1977,15,not furnished,3 years,yes
8362,8363,2022-06-24,BEDOK,106,LENGKONG TIGA,EXECUTIVE,2900,410106,1.325088,103.910009,KEMBANGAN GARDENS,3,155.891329,18.602702,1977,12,fully furnished,2 years,yes
8363,8364,2021-12-19,WOODLANDS,116,MARSILING RISE,5-ROOM,2650,730116,1.43801,103.780447,HDB-WOODLANDS,3,124.584969,21.270624,1980,7,partially furnished,3 years,yes
8364,8365,2021-12-18,PUNGGOL,659A,PUNGGOL EAST,4-ROOM,1750,821659,1.400528,103.919757,WATERWAY SUNRAY,3,97.655143,17.920203,1976,12,fully furnished,1 year,yes
8365,8366,2023-04-06,PUNGGOL,659A,PUNGGOL EAST,5-ROOM,3900,821659,1.400528,103.919757,WATERWAY SUNRAY,3,120.732073,32.302932,1976,14,not furnished,short term,no
8366,8367,2022-01-04,PUNGGOL,217C,SUMANG WALK,5-ROOM,3200,823217,1.402359,103.895494,MATILDA PORTICO,3,116.889581,27.376264,1978,14,not furnished,1 year,yes
8367,8368,2022-02-20,PUNGGOL,217C,SUMANG WALK,4-ROOM,3000,823217,1.402359,103.895494,MATILDA PORTICO,3,101.650408,29.512916,1978,5,fully furnished,1 year,yes
8368,8369,2022-04-14,PUNGGOL,217C,SUMANG WALK,4-ROOM,2400,823217,1.402359,103.895494,MATILDA PORTICO,3,98.104798,24.463635,1978,14,fully furnished,3 years,no
8369,8370,2022-01-11,PUNGGOL,313C,SUMANG LINK,5-ROOM,2600,823313,1.410629,103.901552,PUNGGOL PARCVISTA,3,125.005234,20.799129,2008,13,not furnished,short term,no
8370,8371,2022-01-09,PUNGGOL,313C,SUMANG LINK,5-ROOM,2600,823316,1.410629,103.901552,PUNGGOL PARCVISTA,3,112.343887,23.143226,1984,2,not furnished,flexible,yes
8371,8372,2022-04-02,PUNGGOL,313C,SUMANG LINK,4-ROOM,3500,823313,1.410629,103.901552,PUNGGOL PARCVISTA,3,100.949403,34.670834,1977,12,fully furnished,1 year,no
8372,8373,2022-04-11,PUNGGOL,313C,SUMANG LINK,4-ROOM,3500,823316,1.410629,103.901552,PUNGGOL PARCVISTA,3,104.7181,33.423066,1974,13,partially furnished,1 year,yes
8373,8374,2022-04-18,PUNGGOL,313C,SUMANG LINK,5-ROOM,2000,823313,1.410629,103.901552,PUNGGOL PARCVISTA,3,113.842814,17.568083,1975,5,not furnished,flexible,no
8374,8375,2022-04-06,PUNGGOL,313C,SUMANG LINK,5-ROOM,2000,823316,1.410629,103.901552,PUNGGOL PARCVISTA,3,119.473352,16.740135,1987,13,not furnished,flexible,no
8375,8376,2022-07-27,PUNGGOL,313C,SUMANG LINK,4-ROOM,3300,823313,1.410629,103.901552,PUNGGOL PARCVISTA,3,100.807134,32.735779,1998,3,fully furnished,2 years,yes
8376,8377,2022-07-18,PUNGGOL,313C,SUMANG LINK,4-ROOM,3300,823316,1.410629,103.901552,PUNGGOL PARCVISTA,3,100.704965,32.76899,2013,4,fully furnished,short term,no
8377,8378,2022-01-27,PUNGGOL,170C,PUNGGOL FIELD,5-ROOM,2200,823170,1.393108,103.914546,THE NAUTILUS @ PUNGGOL,3,122.367335,17.978654,2013,4,not furnished,2 years,yes
8378,8379,2022-08-25,PUNGGOL,170C,PUNGGOL FIELD,5-ROOM,3800,823170,1.393108,103.914546,THE NAUTILUS @ PUNGGOL,3,123.740308,30.709476,2013,12,not furnished,1 year,yes
8379,8380,2023-04-03,PUNGGOL,170C,PUNGGOL FIELD,4-ROOM,4000,823170,1.393108,103.914546,THE NAUTILUS @ PUNGGOL,3,96.931298,41.266341,2013,3,not furnished,2 years,no
8380,8381,2022-01-14,PUNGGOL,271D,PUNGGOL WALK,4-ROOM,2900,824271,1.403514,103.90089,PUNGGOL RESIDENCES,3,105.50447,27.486987,2019,10,partially furnished,1 year,yes
8381,8382,2022-01-14,SEMBAWANG,489,ADMIRALTY LINK,4-ROOM,2200,750489,1.454951,103.81682,SEMBAWANG GREEN,3,96.383811,22.82541,1986,10,partially furnished,1 year,yes
8382,8383,2022-11-21,SEMBAWANG,489,ADMIRALTY LINK,4-ROOM,2680,750489,1.454951,103.81682,SEMBAWANG GREEN,3,100.848316,26.574564,1986,4,not furnished,2 years,no
8383,8384,2022-01-19,SENGKANG,213A,COMPASSVALE LANE,4-ROOM,1800,541213,1.385816,103.900207,COMPASSVALE PEARL,3,105.471683,17.066192,1980,4,fully furnished,1 year,no
8384,8385,2022-09-09,SENGKANG,213A,COMPASSVALE LANE,4-ROOM,3000,541213,1.385816,103.900207,COMPASSVALE PEARL,3,95.869096,31.29267,1980,10,partially furnished,short term,yes
8385,8386,2022-02-20,PUNGGOL,325A,SUMANG WALK,3-ROOM,2000,821325,1.413597,103.898121,PUNGGOL BAYVIEW,2,62.188593,32.160239,2021,14,partially furnished,short term,no
8386,8387,2023-02-05,PUNGGOL,325A,SUMANG WALK,3-ROOM,2300,821325,1.413597,103.898121,PUNGGOL BAYVIEW,2,63.214744,36.383917,2021,11,partially furnished,short term,yes
8387,8388,2022-02-27,PUNGGOL,226B,SUMANG LANE,4-ROOM,2200,822226,1.402685,103.893609,THE VERANDAH @ MATILDA,3,96.992861,22.682082,1991,12,fully furnished,flexible,yes
8388,8389,2023-02-09,PUNGGOL,226B,SUMANG LANE,4-ROOM,2200,822226,1.402685,103.893609,THE VERANDAH @ MATILDA,3,97.754588,22.505337,1991,6,fully furnished,3 years,no
8389,8390,2022-02-21,PUNGGOL,668A,EDGEFIELD PLAINS,4-ROOM,2700,821668,1.405019,103.912412,WATERWAY RIDGES,3,93.272607,28.947406,2008,7,not furnished,1 year,yes
8390,8391,2022-03-12,PUNGGOL,668A,EDGEFIELD PLAINS,4-ROOM,3500,821668,1.405019,103.912412,WATERWAY RIDGES,3,101.291221,34.553834,2008,11,not furnished,2 years,no
8391,8392,2022-06-04,PUNGGOL,668A,EDGEFIELD PLAINS,5-ROOM,3500,821668,1.405019,103.912412,WATERWAY RIDGES,3,118.088448,29.638801,2008,8,fully furnished,2 years,no
8392,8393,2022-10-02,PUNGGOL,668A,EDGEFIELD PLAINS,4-ROOM,3700,821668,1.405019,103.912412,WATERWAY RIDGES,3,95.493575,38.746062,2008,2,fully furnished,short term,yes
8393,8394,2023-04-18,PUNGGOL,668A,EDGEFIELD PLAINS,4-ROOM,3650,821668,1.405019,103.912412,WATERWAY RIDGES,3,101.085493,36.10805,2008,4,fully furnished,2 years,yes
8394,8395,2023-07-05,PUNGGOL,668A,EDGEFIELD PLAINS,4-ROOM,3550,821668,1.405019,103.912412,WATERWAY RIDGES,3,96.59065,36.75304,2008,2,partially furnished,flexible,no
8395,8396,2022-02-25,PUNGGOL,121B,EDGEDALE PLAINS,4-ROOM,3200,822121,1.393089,103.909042,PUNGGOL EDGE,3,101.088945,31.655291,1991,12,fully furnished,short term,no
8396,8397,2022-05-06,PUNGGOL,121B,EDGEDALE PLAINS,5-ROOM,3600,822121,1.393089,103.909042,PUNGGOL EDGE,3,127.525786,28.229585,1991,2,fully furnished,2 years,yes
